,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4080070400,,,,,,,,,,,,,,,,,,,,,,,,
4080070500,,,,,,,,,,,,,,,,,,,,,,,,
4080070600,,,,,,,,,,,,,,,,,,,,,,,,
4080070700,,,,,,,,,,,,,,,,,,,,,,,,
4080085900,,,,,,,,,,,,,,,,,,,,,,,,
4080086000,,,,,,,,,,,,,,,,,,,,,,,,
4080086100,,,,,,,,,,,,,,,,,,,,,,,,
4080086200,,,,,,,,,,,,,,,,,,,,,,,,
4080086300,,,,,,,,,,,,,,,,,,,,,,,,
4080086400,,,,,,,,,,,,,,,,,,,,,,,,
4080086500,,,,,,,,,,,,,,,,,,,,,,,,
4080086600,,,,,,,,,,,,,,,,,,,,,,,,
4080086700,,,,,,,,,,,,,,,,,,,,,,,,
4080086800,,,,,,,,,,,,,,,,,,,,,,,,
4080086900,52.0,52.0,54.0,49.0,51.0,53.0,52.0,54.0,49.0,50.0,52.0,45.0,50.0,53.0,43.0,49.0,47.0,54.0,49.0,46.0,38.0,46.0,35.0,53.0
4080087000,56.0,53.0,56.0,56.0,55.0,46.0,40.0,43.0,44.0,43.0,40.0,41.0,41.0,42.0,41.0,45.0,41.0,42.0,46.0,44.0,44.0,42.0,47.0,48.0
4080087100,,,,,,,,,,,,,,,,,,,,,,,,
4080087200,,,,,,,,,,,,,,,,,,,,,,,,
4080087300,,,,,,,,,,,,,,,,,,,,,,,,
4080087400,,,,,,,,,,,,,,,,,,,,,,,,
4080087500,,,,,,,,,,,,,,,,,,,,,,,,
4080087600,,,,,,,,,,,,,,,,,,,,,,,,
4080087700,,,,,,,,,,,,,,,,,,,,,,,,
4080087800,,,,,,,,,,,,,,,,,,,,,,,,
4080088100,,,,,,,,,,,,,,,,,,,,,,,,
4080088200,,,,,,,,,,,,,,,,,,,,,,,,
4080088300,,,,,,,,,,,,,,,,,,,,,,,,
4080088400,,,,,,,,,,,,,,,,,,,,,,,,
4080108100,,,,,,,,,,,,,,,,,,,,,,,,
4080108200,,,,,,,,,,,,,,,,,,,,,,,,
4080108300,,,,,,,,,,,,,,,,,,,,,,,,
4080108400,,,,,,,,,,,,,,,,,,,,,,,,
4080108500,,,,,,,,,,,,,,,,,,,,,,,,
4080108600,,,,,,,,,,,,,,,,,,,,,,,,
4080108700,,,,,,,,,,,,,33.0,32.0,,32.0,33.0,33.0,33.0,,,,,33.0
4080108800,33.0,,,,,,,,33.0,,33.0,33.0,,33.0,33.0,33.0,33.0,33.0,33.0,,,,,
4080108900,,,,,,,,,,,,,,,,,,,,,,,,
4080109000,,,,,,,,,,,,,,,,,,,,,,,,
4080109100,,,,,,,,,,,,,,,,,,,,,,,,
4080109200,,,,,,,,,,,,,,,,,,,,,,,,
4080109300,,,,,,,,,,,,,,,,,,,,,,,,
4080109400,,,,,,,,,,,,,,,,,,,,,,,,
4080109500,,,,,,,,,,,,,,,,,,,,,,,,
4080109600,,,,,,,,,,,,,,,,,,,,,,,,
4080109700,,,,,,,,,,,,,,,,,,,,,,,,
4080109800,,,,,,,,,,,,,,,,,,,,,,,,
4080109900,,,,,,,,,,,,,,,,,,,,,,,,
4080110000,,,,,,,,,,,,,,,,,,,,,,,,
4080110100,,,,,,,,,,,,,,,,,,,,,,,,
4080110200,,,,,,,,,,,,,,,,,,,,,,,,
4080110300,,,,,,,,,,,,,,,,,,,,,,,,
4080113000,,,,,,,,,,,,,,,,,,,,,,,,
4080113100,,,,,,,,,,,,,,,,,,,,,,,,
4080113200,,,,,,,,,,,,,,,,,,,,,,,,
4080113300,,,,,,,,,,,,,,,,,,,,,,,,
4080113400,,,,,,,,,,,,,,,,,,,,,,,,
4080113500,,,,,,,,,,,,,,,,,,,,,,,,
4080113600,,,,,,,,,,,,,,,,,,,,,,,,
4080113700,55.0,54.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,54.0,53.0,54.0,47.0,55.0,55.0,54.0,46.0,50.0,52.0,52.0,54.0,55.0
4080113800,54.0,55.0,54.0,55.0,55.0,53.0,48.0,53.0,54.0,54.0,54.0,54.0,47.0,53.0,53.0,54.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0
4080113900,55.0,54.0,55.0,51.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,54.0
4080114000,55.0,59.0,56.0,65.0,63.0,48.0,52.0,47.0,49.0,40.0,44.0,46.0,45.0,50.0,45.0,43.0,46.0,47.0,48.0,47.0,44.0,46.0,46.0,49.0
4080114100,74.0,66.0,75.0,69.0,73.0,63.0,61.0,66.0,46.0,53.0,59.0,59.0,57.0,59.0,55.0,57.0,58.0,46.0,50.0,56.0,52.0,60.0,53.0,64.0
4080114200,63.0,67.0,65.0,75.0,69.0,65.0,71.0,61.0,65.0,63.0,62.0,64.0,61.0,64.0,55.0,60.0,61.0,61.0,60.0,57.0,58.0,61.0,56.0,56.0
4080114300,,,,,,,,,,,,,,,,,,,,,,,,
4080114400,,,,,,,,,,,,,,,,,,,,,,,,
4080114500,,,,,,,,,,,,,,,,,,,,,,,,
4080114600,,,,,,,,,,,,,,,,,,,,,,,,
4080114700,,,,,,,,,,,,,,,,,,,,,,,,
4080114800,,,,,,,,,,,,,,,,,,,,,,,,
4080114900,,,,,,,,,,,,,,,,,,,,,,,,
4080115000,,,,,,,,,,,,,,,,,,,,,,,,
4080115100,,,,,,,,,,,,,,,,,,,,,,,,
4080115200,,,,,,,,,,,,,,,,,,,,,,,,
4080115300,,,,,,,,,,,,,,,,,,,,,,,,
4080115400,,,,,,,,,,,,,,,,,,,,,,,,
4080115500,,,,,,,,47.0,,,,53.0,50.0,46.0,53.0,48.0,51.0,49.0,48.0,,,,,53.0
4080118200,51.0,,,,,,,53.0,51.0,,48.0,46.0,,47.0,49.0,47.0,,52.0,52.0,,,,,
4080118500,,,,,,,,,,,,,,,,,,,,,,,,
4080118600,,,,,,,,,,,,,,,,,,,,,,,,
4080118700,,,,,,,,,,,,,,,,,,,,,,,,
4080118800,,,,,,,,,,,,,,,,,,,,,,,,
4080118900,,,,,,,,,,,,,,,,,,,,,,,,
4080119000,,,,,,,,,,,,,,,,,,,,,,,,
4080119100,,,,,,,,,,,,,,,,,,,,,,,,
4080119200,,,,,,,,,,,,,,,,,,,,,,,,
4080119300,,,,,,,,,,,,,,,,,,,,,,,,
4080119400,,,,,,,,,,,,,,,,,,,,,,,,
4080119500,,,,,,,,,,,,,,,,,,,,,,,,
4080119600,,,,,,,,,,,,,,,,,,,,,,,,
4080119700,,,,,,,,,,,,,,,,,,,,,,,,
4080119800,,,,,,,,,,,,,,,,,,,,,,,,
4080119900,,,,,,,,,,,,,,,,,,,,,,,,
4080120000,,,,,,,,,,,,,,,,,,,,,,,,
4080120100,,,,,,,,,,,,,,,,,,,,,,,,
4080120200,,,,,,,,,,,,,,,,,,,,,,,,
4080120300,,,,,,,,,,,,,,,,,,,,,,,,
4080120400,,,,,,,,,,,,,,,,,,,,,,,,
4080134000,,,,,,,,,,,,,,,,,,,,,,,,
4080134100,,,,,,,,,,,,,,,,,,,,,,,,
4080134200,,,,,,,,,,,,,,,,,,,,,,,,
4080143400,,,,,,,,,,,,,,,,,,,,,,,,
4080143500,,,,,,,,,,,,,,,,,,,,,,,,
4080143600,,,,,,,,,,,,,,,,,,,,,,,,
4070049700,,,,,,,,,,,,,,,,,,,,,,,,
4070049800,,,,,,,,,,,,,,,,,,,,,,,,
4070049900,,,,,,,,,,,52.0,50.0,50.0,49.0,52.0,53.0,48.0,51.0,53.0,54.0,54.0,49.0,,
4070050000,29.0,22.0,22.0,16.0,20.0,22.0,21.0,20.0,23.0,26.0,38.0,35.0,38.0,34.0,34.0,37.0,38.0,28.0,37.0,36.0,21.0,32.0,22.0,28.0
4070050100,,,,,,,,,,,,,,,,,,,,,,,,
4070050200,,,,,,,,,,,,,,,,,,,,,,,,
4070050500,,,,,,,,,,,,,,,,,,,,,,,,
4070050600,,,,,,,,,,,,,,,,,,,,,,,,
4070050700,,,,,,,,,,,,,,,,,,,,,,,,
4070050800,,,,,,,,,,,,,,,,,,,,,,,,
4070050900,,,,,,,,,,,,,,,,,,,,,,,,
4070051000,,,,,,,,,,,,,,,,,,,,,,,,
4070051100,,,,,,,,,,,,,,,,,,,,,,,,
4070051200,,,,,,,,,,,,,,,,,,,,,,,,
4070051300,,,,,,,,,,,,,,,,,,,,,,,,
4070051400,,,,,,,,,,,,,,,,,,,,,,,,
4070051500,,,,,,,,,,,,,,,,,,,,,,,,
4070051600,,,,,,,,,,,,,,,,,,,,,,,,
4070051700,,,,,,,,,,,,,,,,,,,,,,,,
4070051800,,,,,,,,,,,,,,,,,,,,,,,,
4070051900,,,,,,,,,,,,,,,,,,,,,,,,
4070052000,,,,,,,,,,,,,,,,,,,,,,,,
4070052100,,,44.0,44.0,,,,,52.0,52.0,36.0,43.0,49.0,50.0,50.0,46.0,51.0,46.0,35.0,49.0,53.0,53.0,55.0,
4070064000,,,,,,,,53.0,58.0,50.0,41.0,55.0,46.0,,52.0,50.0,48.0,53.0,49.0,43.0,58.0,48.0,48.0,47.0
4070064100,,,,,,,,,,,,,,,,,,,,,,,,
4070064200,,,,,,,,,,,,,,,,,,,,,,,,
4070064300,,,,,,,,,,,,,,,,,,,,,,,,
4070064400,,,,,,,,,,,,,,,,,,,,,,,,
4070064500,,,,,,,,,,,,,,,,,,,,,,,,
4070064600,,,,,,,,,,,,,,,,,,,,,,,,
4070064700,,,,,,,,,,,,,,,,,,,,,,,,
4070064800,,,,,,,,,,,,,,,,,,,,,,,,
4070065100,,,,,,,,,,,,,,,,,,,,,,,,
4070065200,,,,,,,,,,,,,,,,,,,,,,,,
4070065300,,,,,,,,,,,,,,,,,,,,,,,,
4070065400,,,,,,,,,,,,,,,,,,,,,,,,
4070065500,,,,,,,,,,,,,,,,,,,,,,,,
4070065600,,,,,,,,,,,,,,,,,,,,,,,,
4070065700,,,,,,,,,,,,,,,,,,,,,,,,
4070065800,,,,,,,,,,,,,,,,,,,,,,,,
4070065900,,,,,,,,,,,,,,,,,,,,,,,,
4070066000,,,,,,,,,,,,,,,,,,,,,,,,
4070066100,,,,,,,,,,,,,,,,,,,,,,,,
4070066200,,,,,,,,,,,,,,,,,,,,,,,,
4070066300,,,,,,,,,,,,,,,,,,,,,,,,
4070066400,,,,,,,,,,,,,,,,,,,,,,,,
4070066500,,,,,,,,,,,,,,,,,,,,,,,,
4070077000,,,,,,,,,,,,,,,,,,,,,,,,
4070077300,,,,,,,,,,,,,,,,,,,,,,,,
4070077400,,,,,,,,,,,,,,,,,,,,,,,,
4070077500,,,,,,,,,,,,,,,,,,,,,,,,
4070077600,,,,,,,,,,,,,,,,,,,,,,,,
4070077700,,,,,,,,,,,,,,,,,,,,,,,,
4070077800,,,,,,,,,,,,,,,,,,,,,,,,
4070077900,,,,,,,,,39.0,39.0,29.0,29.0,,36.0,,28.0,28.0,,,,,,,
4070078000,,,,,,,,,,,,,,,34.0,33.0,29.0,32.0,29.0,36.0,,,,
4070078300,,,,,,,,,,,,,,,,,,,,,,,,
4070078400,,,,,,,,,,,,,,,,,,,,,,,,
4070078500,,,,,,,,,,,,,,,,,,,,,,,,
4070078600,,,,,,,,,,,,,,,,,,,,,,,,
4070078700,,,,,,,,,,,,,,,,,,,,,,,,
4070078800,,,43.0,,,,32.0,,45.0,39.0,42.0,41.0,40.0,42.0,38.0,43.0,41.0,41.0,41.0,41.0,36.0,40.0,,
4070079100,,,,,,,,,,,,,,,,,,,,,,,,
4070079200,,,,,,,,,,,,,,,,,,,,,,,,
4070079300,,,,,,,,,,,,,,,,,,,,,,,,
4070079400,,,,,,,,,,,,,,,,,,,,,,,,
4070079500,,,,,,,,,,,,,,,,,,,,,,,,
4070089100,,,,,,,,,,,,,,,,,,,,,,,,
4070089200,,,,,,,,,,,,,,,,,,,,,,,,
4070089300,,,,,,,,,,,,,,,,,,,,,,,,
4070089400,,,,,,,,,,,,,,,,,,,,,,,,
4070089500,,,,,,,,,,,,,,,,,,,,,,,,
4070089600,,,,,,,,,,,,,,,,,,,,,,,,
4070089700,,,,,,,,,,,,,,,,,,,,,,,,
4070089800,,,,,,,,,,,,,,,,,,,,,,,,
4070089900,,,,,,,,,,,,,,,,,,,,,,,,
4070090000,,,,,,,,,,,,,,,,,,,,,,,,
4070090100,,,,,,,,,,,,,,,,,,,,,,,,
4070090200,,,,,,,,,,,,,,,,,,,,,,,,
4070090300,,,,,,,,,,,,,,,,,,,,,,,,
4070090400,,,,,,,,,,,,,,,,,,,,,,,,
4070090500,,,,,,,,,,,,,,,,,,,,,,,,
4070090600,,,,,,,,,,,,,,,,,,,,,,,,
4070091100,,,,,,,,,,,,,,,,,,,,,,,,
4070091200,,,,,,,,,,,,,,,,,,,,,,,,
4070091300,,,,,,,,,,,,,,,,,,,,,,,,
4070091400,,,,,,,,,,,,,,,,,,,,,,,,
4070091500,,,,,,,,,,,,,,,,,,,,,,,,
4070091600,,,,,,,,,,,,,,,,,,,,,,,,
4070091700,,,,,,,,,,,,,,,,,,,,,,,,
4070091800,,,,,,,,,,,,,,,,,,,,,,,,
4070091900,,,,,,,,,,,,,,,,,,,,,,,,
4070092000,,,,,,,,,,,,,,,,,,,,,,,,
4070092100,,,,,,,,,,,,,,,,,,,,,,,,
4070092200,,,,,,,,,,,,,,,,,,,,,,,,
4070092300,,,,,,,,,,,,,,,,,,,,,,,,
4070092400,,,,,,,,,,,,,,,,,,,,,,,,
4070092500,,,,,,,,,,,,,,,,,,,,,,,,
4070092600,,,,,,,,,,,,,,,,,,,,,,,,
4070092700,,,,,,,,,,,,,,,,,,,,,,,,
4070092800,,,,,,,,,,,,,,,,,,,,,,,,
4070092900,,,,,,,,,,,,,,,,,,,,,,,,
4070093000,,,,,,,,,,,,,,,,,,,,,,,,
4070093100,,,,,,,,,,,,,,,,,,,,,,,,
4070093200,,,,,,,,,,,,,,,,,,,,,,,,
4070093300,,,,,,,,,,,,37.0,40.0,41.0,36.0,,38.0,,,51.0,47.0,43.0,,
4070093400,,,,,,,,,,,47.0,,46.0,49.0,,,48.0,51.0,53.0,,,,,
4070093500,,,,,,,,,,,,,,,,,,,,,,,,
4070093600,,,,,,,,,,,,,,,,,,,,,,,,
4070093700,,,,,,,,,,,,,,,,,,,,,,,,
4070093800,,,,,,,,,,,,,,,,,,,,,,,,
4070093900,,,,,,,,,,,,,,,,,,,,,,,,
4070094000,,,,,,,,,,,,,,,,,,,,,,,,
4070094100,,,,,,,,,,,,,,,,,,,,,,,,
4070107000,,,,,,,,,,,,,,,,,,,,,,,,
4080090500,,,,,,,,,,,,,,,,,,,,,,,,
4070107100,,,,,,,,,,,,,,,,,,,,,,,,
4070107200,,,,,,,,,,,,,,,,,,,,,,,,
4070107300,,,,,,,,,,,,,,,,,,,,,,,,
4070107400,,,,,,,,,,,,,,,,,,,,,,,,
4070107500,,,,,,,,,,,,,,,,,,,,,,,,
4070107600,,,,,,,,,,,,,,,,,,,,,,,,
4080090600,,,,,,,,,,,,,,,,,,,,,,,,
4080090700,,,,,,,,,,,,,,,,,,,,,,,,
4080095400,,,,,,,,,,,,,,,,,,,,,,,,
4080095500,,,,,,,,,,,,,,,,,,,,,,,,
4080095600,,,,,,,,,,,,,,,,,,,,,,,,
4080095700,,,,,,,,,,,,,,,,,,,,,,,,
4080095800,,,,,,,,,,,,,,,,,,,,,,,,
4080095900,,,,,,,,,,,,,,,,,,,,,,,,
4080096000,,,,,,,,,,,,,,,,,,,,,,,,
4080096100,,,,,,,,,,,,,,,,,,,,,,,,
4080134300,,,,,,,,,,,,,,,,,,,,,,,,
4080134400,,,,,,,,,,,,,,,,,,,,,,,,
4080134500,,,,,,,,,,,,,,,,,,,,,,,,
4080134600,,,,,,,,,,,,,,,,,,,,,,,,
4080134700,,,,,,,,,,,,,,,,,,,,,,,,
4080134800,,,,,,,,,,,,,,,,,,,,,,,,
4080134900,,,,,,,,,,,,,,,,,,,,,,,,
4080135000,,,,,,,,,,,,,,,,,,,,,,,,
4080135100,,,,,,,,,,,,,,,,,,,,,,,,
4080135200,,,,,,,,,,,,,,,,,,,,,,,,
4080135300,,,,,,,,,,,,,,,,,,,,,,,,
4080135400,,,,,,,,,,,,,,,,,,,,,,,,
4080135500,,,,,,,,,,,,,,,,,,,,,,,,
4080135600,,,,,,,,,,,,,,,,,,,,,,,,
4080135700,,,,,,,,,,,,,,,,,,,,,,,,
4080135800,,,,,,,,,,,,,,,,,,,,,,,,
4080135900,,,,,,,,,,,,,,,,,,,,,,,,
4080136000,,,,,,,,,,,,,,,,,,,,,,,,
4080136100,,,,,,,,,,,,,,,,,,,,,,,,
4080136200,,,,,,,,,,,,,,,,,,,,,,,,
4080136300,,,,,,,,,,,,,,,,,,,,,,,,
4080136400,,,,,,,,,,,,,,,,,,,,,,,,
4080139300,,,,,,,,,,,,,,,,,,,,,,,,
4080139400,,,,,,,,,,,,,,,,,,,,,,,,
4080139500,,,,,,,,,,,,,,,,,,,,,,,,
4080139600,,,,,,,,,,,,,,,,,,,,,,,,
4080139700,,,,,,,,,,,,,,,,,,,,,,,,
4080139800,,,,,,,,,,,,,,,,,,,,,,,,
4080139900,,,,,,,,,,,,,,,,,,,,,,,,
4080140000,,,,,,,,,,,,,,,,,,,,,,,,
4080140100,,,,,,,,,,,,,,,,,,,,,,,,
4080140200,,,,,,,,,,,,,,,,,,,,,,,,
4080140300,,,,,,,,,,,,,,,,,,,,,,,,
4080140400,,,,,,,,,,,,,,,,,,,,,,,,
4080140500,,,,,,,,,,,,,,,,,,,,,,,,
4080140600,,,,,,,,,,,,,,,,,,,,,,,,
4080140700,,,,,,,,,,,,,,,,,,,,,,,,
4080140800,,,,,,,,,,,,,,,,,,,,,,,,
4080140900,,,,,,,,,,,,,,,,,,,,,,,,
4080141000,,,,,,,,,,,,,,,,,,,,,,,,
4080141100,,,,,,,,,,,,,,,,,,,,,,,,
4080141200,,,,,,,,,,,,,,,,,,,,,,,,
4080141300,,,,,,,,,,,,,,,,,,,,,,,,
4080141400,,,,,,,,,,,,,,,,,,,,,,,,
4080141500,,,,,,,,,,,,,,,,,,,,,,,,
4080144100,,,,,,,,,,,,,,,,,,,,,,,,
4080144200,,,,,,,,,,,,,,,,,,,,,,,,
4080144300,,,,,,,,,,,,,,,,,,,,,,,,
4080144400,,,,,,,,,,,,,,,,,,,,,,,,
4080144500,,,,,,,,,,,,,,,,,,,,,,,,
4080144600,,,,,,,,,,,,,,,,,,,,,,,,
4080144700,,,,,,,,,,,,,,,,,,,,,,,,
4080144800,,,,,,,,,,,,,,,,,,,,,,,,
4080144900,,,,,,,,,,,,,,,,,,,,,,,,
4080145000,,,,,,,,,,,,,,,,,,,,,,,,
4080145100,,,,,,,,,,,,,,,,,,,,,,,,
4080145200,,,,,,,,,,,,,,,,,,,,,,,,
4080145300,,,,,,,,,,,,,,,,,,,,,,,,
4080145400,,,,,,,,,,,,,,,,,,,,,,,,
4080145500,,,,,,,,,,,,,,,,,,,,,,,,
4080145600,,,,,,,,,,,,,,,,,,,,,,,,
4080145700,,,,,,,,,,,,,,,,,,,,,,,,
4080145800,,,,,,,,,,,,,,,,,,,,,,,,
4080145900,,,,,,,,,,,,,,,,,,,,,,,,
4080146000,,,,,,,,,,,,,,,,,,,,,,,,
4080146100,,,,,,,,,,,,,,,,,,,,,,,,
4080146200,,,,,,,,,,,,,,,,,,,,,,,,
4080146300,,,,,,,,,,,,,,,,,,,,,,,,
4080146400,,,,,,,,,,,,,,,,,,,,,,,,
4080146500,,,,,,,,,,,,,,,,,,,,,,,,
4080163400,,,,,,64.0,,64.0,63.0,,61.0,47.0,,62.0,62.0,,,,,,,66.0,,
4080163500,,,,,,,,53.0,53.0,53.0,50.0,59.0,60.0,61.0,60.0,,,,,,62.0,46.0,,
4080163600,,,,,,56.0,55.0,53.0,,54.0,51.0,47.0,51.0,51.0,54.0,47.0,32.0,56.0,46.0,51.0,44.0,48.0,51.0,
4080163700,,,,,,,,,,56.0,49.0,52.0,54.0,57.0,55.0,50.0,52.0,55.0,53.0,55.0,50.0,49.0,,
4080163800,,,,,,,,,,,,,,,,,,,,,,,,
4080096200,,,,,,,,,,,,,,,,,,,,,,,,
4080096300,,,,,,,,,,,,,,,,,,,,,,,,
4080096400,,,,,,,,,,,,,,,,,,,,,,,,
4080096500,,,,,,49.0,49.0,,,,37.0,,39.0,47.0,50.0,43.0,36.0,,43.0,39.0,,37.0,38.0,
4080096600,,,,,,,,,,,,,43.0,43.0,44.0,44.0,41.0,42.0,43.0,45.0,43.0,,,
4080096700,,,,,,,,,,,,,,,,,,,,,,,,
4080096800,,,,,,,,,,,,,,,,,,,,,,,,
4080096900,49.0,41.0,44.0,38.0,49.0,40.0,47.0,49.0,50.0,47.0,46.0,43.0,48.0,48.0,45.0,47.0,47.0,47.0,47.0,47.0,42.0,45.0,36.0,44.0
4080097000,51.0,49.0,47.0,51.0,50.0,49.0,52.0,50.0,47.0,48.0,44.0,42.0,45.0,45.0,43.0,45.0,47.0,46.0,46.0,44.0,46.0,47.0,46.0,48.0
4070107700,,,,,,,,,,,,,,,,,,,,,,,,
4070107800,,,,,,,,,,,,,,,,,,,,,,,,
4070107900,,,,,,,,,,,,,,,,,,,,,,,,
4070108000,,,,,,,,,,,,,,,,,,,,,,,,
4070108100,,,,,,,,,,,,,,,,,,,,,,,,
4070108200,,,,,,,,,,,,,,,,,,,,,,,,
4070108300,,,,,,,,,,,,,,,,,,,,,,,,
4070108400,,,,,,,,,,,,,,,,,,,,,,,,
4070108500,,,,,,,,,,,,,,,,,,,,,,,,
4070108600,,,,,,,,,,,,,,,,,,,,,,,,
4070108700,,,,,,,,,,,,,,,,,,,,,,,,
4070108800,,,,,,,,,,,,,,,,,,,,,,,,
4070108900,,,,,,,,,,,,,,,,,,,,,,,,
4070109000,,,,,,,,,,,,,,,,,,,,,,,,
4070109100,,,,,,,,,,,,,,,,,,,,,,,,
4070109200,,,,,,,,,,,,,,,,,,,,,,,,
4070109300,,,,,,,,,,,,,,,,,,,,,,,,
4070122500,,,,,,,,,,,,,,,,,,,,,,,,
4070122600,,,,,,,,,,,,,,,,,,,,,,,,
4070122700,,,,,,,,,,,,,,,,,,,,,,,,
4070122800,,,,,,,,,,,,,,,,,,,,,,,,
4070122900,,,,,,,,,,,,,,,,,,,,,,,,
4070123000,,,,,,,,,,,,,,,,,,,,,,,,
4070123100,,,,,,,,,,,,,,,,,,,,,,,,
4070123200,,,,,,,,,,,,,,,,,,,,,,,,
4070123300,,,,,,,,,,,,,,,,,,,,,,,,
4070123400,,,,,,,,,,,,,,,,,,,,,,,,
4070123500,,,,,,,,,,,,,,,,,,,,,,,,
4070123600,,,,,,,,,,,,,,,,,,,,,,,,
4070123700,,,,,,,,,,,,,,,,,,,,,,,,
4070123800,,,,,,,,,,,,,,,,,,,,,,,,
4070123900,,,,,,,,,,,,,,,,,,,,,,,,
4070124000,,,,,,,,,,,,,,,,,,,,,,,,
4070124100,,,,,,,,,,,,,,,,,,,,,,,,
4070124200,,,,,,,,,,,,,,,,,,,,,,,,
4070124300,,,,,,,,,,,,,,,,,,,,,,,,
4070124400,,,,,,,,,,,,,,,,,,,,,,,,
4070124500,,,,,,,,,,,,,,,,,,,,,,,,
4070124600,,,,,,,,,,,,,,,,,,,,,,,,
4070127500,,,,,,,,,,,,,,,,,,,,,,,,
4070127600,,,,,,,,,,,,,,,,,,,,,,,,
4070127700,,,,,,,,,,,,,,,,,,,,,,,,
4070127800,,,,,,,,,,,,,,,,,,,,,,,,
4070127900,,,,,,,,,,,,,,,,,,,,,,,,
4070128000,,,,,,,,,,,,,,,,,,,,,,,,
4070128100,,,,,,,,,,,,,,,,,,,,,,,,
4070128200,,,,,,,,,,,,,,,,,,,,,,,,
4070128300,,,,,,,,,,,,,,,,,,,,,,,,
4070128400,55.0,,,,,,,55.0,55.0,54.0,54.0,53.0,54.0,52.0,54.0,54.0,52.0,55.0,55.0,54.0,,,,
4070128500,,,,,,,,,29.0,40.0,26.0,35.0,39.0,37.0,37.0,37.0,31.0,42.0,33.0,48.0,21.0,,,27.0
4070128600,,,,,,,,,,,,,,,,,,,,,,,,
4070128700,,,,,,,,,,,,,,,,,,,,,,,,
4070128800,,,,,,,,,,,,,,,,,,,,,,,,
4070128900,,,,,,,,,,,,,,,,,,,,,,,,
4070129000,,,,,,,,,,,,,,,,,,,,,,,,
4070129100,,,,,,,,,,,,,,,,,,,,,,,,
4070129200,,,,,,,,,,,,,,,,,,,,,,,,
4070129300,,,,,,,,,,,,,,,,,,,,,,,,
4070129400,,,,,,,,,,,,,,,,,,,,,,,,
4070129500,,,,,,,,,,,,,,,,,,,,,,,,
4070129600,,,,,,,,,,,,,,,,,,,,,,,,
4070129700,,,,,,,,,,,,,,,,,,,,,,,,
4070129800,,,,,,,,,,,,,,,,,,,,,,,,
4070129900,,,,,,,,,,,,,,,,,,,,,,,,
4070130000,,,,,,,,,,,,,,,,,,,,,,,,
4070135500,,,,,,,,,,,,,,,,,,,,,,,,
4070135600,,,,,,,,,,,,,,,,,,,,,,,,
4070135700,,,,,,,,,,,,,,,,,,,,,,,,
4070135800,,,,,,,,,,,,,,,,,,,,,,,,
4070135900,,,,,,,,,,,,,,,,,,,,,,,,
4080097100,,,,,,,,,,,,,,,,,,,,,,,,
4080097200,,,,,,,,,,,,,,,,,,,,,,,,
4080097300,,,,,,,50.0,49.0,,51.0,46.0,52.0,50.0,,53.0,48.0,53.0,54.0,43.0,49.0,45.0,,,
4080097400,,,,,,,,51.0,52.0,50.0,47.0,48.0,52.0,50.0,52.0,49.0,,,48.0,,48.0,51.0,,
4080097500,,,,,,,,,,,,,,,,,,,,,,,,
4080097600,,,,,,,,,,,,,,,,,,,,,,,,
4080097700,,,,,19.0,,27.0,,,25.0,26.0,26.0,29.0,28.0,27.0,27.0,29.0,30.0,28.0,29.0,,26.0,27.0,32.0
4080097800,32.0,,,,,30.0,23.0,,27.0,31.0,30.0,31.0,32.0,31.0,30.0,31.0,29.0,32.0,26.0,30.0,23.0,,33.0,33.0
4080120500,,,,,,,,,,,,,,,,,,,,,,,,
4080120600,,,,,,,,,,,,,,,,,,,,,,,,
4080120700,,,,,,,,,,,,,,,,,,,,,,,,
4080120800,,,,,,,,,,,,,,,,,,,,,,,,
4080120900,,,,,,,,,,,,,,,,,,,,,,,,
4080121000,,,,,,,,,,,,,,,,,,,,,,,,
4080163900,,,,,,,,,,,,,,,,,,,,,,,,
4080164000,,,,,,,,,,,,,,,,,,,,,,,,
4080164100,,,,,,,,,,,,,,,,,,,,,,,,
4080164200,,,,,,,,,,,,,,,,,,,,,,,,
4080164300,,,,,,,,,,,,,,,,,,,,,,,,
4080164400,,,,,,,,,,,,,,,,,,,,,,,,
4080164500,,,,,,,,,,,,,,,,,,,,,,,,
4080164600,,,,,,,,,,,,,,,,,,,,,,,,
4080164700,,,,,,,,,,,,,,,,,,,,,,,,
4080164800,,,,,,,,,,,,,,,,,,,,,,,,
4080164900,,,,,,,,,,,,,,,,,,,,,,,,
4080165000,,,,,,,,,,,,,,,,,,,,,,,,
4080165100,,,,,,,,,,,,,,,,,,,,,,,,
4080165200,,,,,,,,,,,,,,,,,,,,,,,,
4080165300,,,,,,,,,,,,,,,,,,,,,,,,
4080165400,,,,,,,,,,,,,,,,,,,,,,,,
4080165500,,,,,,,,,,,,,,,,,,,,,,,,
4080165600,,,,,,,,,,,,,,,,,,,,,,,,
4080165700,,,,,,,,,,,,,,,,,,,,,,,,
4080168800,,,,,,,,,,,,,,,,,,,,,,,,
